Manufacturer;Name;Category;Subcategory;kgCO2eq (total);Use (%);Yearly TEC (kWh);Lifetime;Use Location;Date;Sources;Error (%);Manufacturing;Weight;Assembly Location;Screen size;Server Type;HDD/SSD;RAM;CPU;U
Dell;Latitude 5480;Workplace;Laptop;250;17,50%;25,06;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-5480.pdf;20,40%;77,80%;1,86;CN;14;;;;;
Dell;Latitude 5490;Workplace;Laptop;251;17,60%;25,33;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-5490.pdf;20,32%;78,30%;1,6;CN;14;;;;;
Dell;Latitude 5491;Workplace;Laptop;254;14,90%;21,68;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-5491.pdf;22,83%;80,70%;1,65;CN;14;;;;;
Dell;Latitude 5495;Workplace;Laptop;255;20,50%;27,56;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-5495.pdf;20,39%;75,10%;1,62;CN;14;;;;;
Dell;Latitude 5550;Workplace;Laptop;259;13,40%;16,415;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-5550.pdf;22,78%;80,40%;2,144;CN;15;;;;;
Dell;Latitude 5580;Workplace;Laptop;299;17,40%;29,06;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-5580.pdf;20,07%;78,00%;2,17;CN;15;;;;;
Dell;Latitude 5590;Workplace;Laptop;271;22,20%;28,55;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-5590.pdf;19,93%;72,20%;1,88;CN;15;;;;;
Dell;Latitude 5591;Workplace;Laptop;305;16,20%;27,56;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-5591.pdf;20,66%;79,60%;1,934;CN;15;;;;;
Dell;Latitude 7280;Workplace;Laptop;222;15,40%;18,3;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-7280.pdf;20,72%;80,00%;1,56;CN;12;;;;;
Dell;Latitude 7285;Workplace;Laptop;282;12,80%;20,4;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-7285.pdf;17,38%;85,20%;0,7;CN;12;;;;;
Dell;Latitude 7290;Workplace;Laptop;209;14,10%;17,5;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-7290.pdf;21,53%;82,40%;1,19;CN;12;;;;;
Dell;Latitude 7350;Workplace;Laptop;297;5,30%;7,4;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-7350.pdf;18,52%;90,30%;1,674;CN;13;;;;;
Dell;Latitude 7370;Workplace;Laptop;288;15,10%;24,455;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-7370.pdf;17,71%;82,20%;1,12;CN;13;;;;;
Dell;Latitude 7380;Workplace;Laptop;259;17,90%;24,45;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-7380.pdf;19,31%;77,90%;1,56;CN;13;;;;;
Dell;Latitude 7389 2-in-1;Workplace;Laptop;289;16,60%;25;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-7389.pdf;17,99%;79,80%;1,45;CN;13;;;;;
Dell;Latitude 7390;Workplace;Laptop;222;12,10%;15,85;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-7390.pdf;18,92%;84,30%;1,19;CN;12;;;;;
Dell;Latitude 7390 2-in-1;Workplace;Laptop;332;12,40%;21,4;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-7390-2.pdf;15,96%;84,40%;1,45;CN;13;;;;;
Dell;Latitude 7480;Workplace;Laptop;249;17,40%;24,99;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-7480.pdf;20,48%;78,20%;1,88;CN;14;;;;;
Dell;Latitude 7490;Workplace;Laptop;241;12,60%;17,4;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-7490.pdf;21,99%;83,50%;1,4;CN;14;;;;;
Dell;Latitude E5270;Workplace;Laptop;240;18,10%;19,83;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-e5270.pdf;19,58%;76,20%;1,72;CN;12;;;;;
Dell;Latitude E5470;Workplace;Laptop;280;23,00%;30,69;4;EU;August 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-E5470.pdf;18,93%;71,00%;2,1;CN;14;;;;;
Dell;Latitude E5570;Workplace;Laptop;240;17,40%;19,83;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-E5570.pdf;19,58%;77,10%;1,72;CN;12;;;;;
Dell;Latitude E7250;Workplace;Laptop;223;13,70%;16,43;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-E7250.pdf;21,08%;82,10%;1,365;CN;12;;;;;
Dell;Latitude E7270;Workplace;Laptop;249;19,80%;26,1;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-E7270.pdf;18,88%;78,90%;1,54;CN;12;;;;;
Dell;Latitude E7450;Workplace;Laptop;238;15,30%;16,565;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-E7450.pdf;21,85%;79,50%;1,559;CN;14;;;;;
Dell;Latitude E7470;Workplace;Laptop;261;19,00%;17,91;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-latitude-E7470.pdf;20,31%;76,10%;1,88;CN;14;;;;;
Dell;Precision 3510;Workplace;Laptop;331;23,00%;36,83;4;EU;August 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-3510.pdf;19,94%;71,00%;2,6;CN;15;;;;;
Dell;Precision 3520;Workplace;Laptop;304;16,20%;27,5;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-3520.pdf;22,37%;79,20%;2,17;CN;15;;;;;
Dell;Precision 3530;Workplace;Laptop;335;17,40%;27,72;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-3530.pdf;20,30%;78,00%;2,03;CN;15;;;;;
Dell;Precision 5520;Workplace;Laptop;368;25,70%;51,6;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-5520.pdf;19,02%;70,70%;1,88;CN;15;;;;;
Dell;Precision 5530;Workplace;Laptop;340;16,00%;29,95;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-5530.pdf;20,00%;79,90%;2,05;CN;15;;;;;
Dell;Precision 5530 2-In-1;Workplace;Laptop;330;13,80%;23,52;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-5530-2.pdf;21,21%;81,20%;2,04;CN;15;;;;;
Dell;Precision 7520;Workplace;Laptop;399;28,00%;60,3;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-7520.pdf;19,55%;68,30%;2,98;CN;15;;;;;
Dell;Precision 7720;Workplace;Laptop;416;23,10%;51,6;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-7720.pdf;22,84%;71,60%;3,45;CN;17;;;;;
Dell;Precision Tower 3420;Workplace;Desktop;537;34,40%;86,5;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-3420.pdf;15,83%;59,80%;8,2;EU;;;;;;
Dell;Precision Tower 3430;Workplace;Desktop;430;49,30%;98,89;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-tower-3430.pdf;17,21%;45,40%;5,24;EU;;;;;;
Dell;Precision Tower 3620;Workplace;Desktop;642;46,20%;139,6;4;EU;August 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-3620.pdf;14,17%;48,70%;9,2;EU;;;;;;
Dell;Precision Tower 3630;Workplace;Desktop;590;49,60%;137,51;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-tower-3630.pdf;16,27%;43,40%;10,57;EU;;;;;;
Dell;Precision Tower 5810;Workplace;Desktop;1502;71,70%;512,9;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-5810.pdf;14,05%;24,50%;15,7;EU;;;;;;
Dell;Precision Tower 5820;Workplace;Desktop;1180;61,70%;347,55;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-5820.pdf;14,92%;32,10%;21,7;EU;;;;;;
Dell;Precision Tower 7810;Workplace;Desktop;1820;75,60%;657,7;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-7810.pdf;13,79%;21,00%;16,77;EU;;;;;;
Dell;Precision Tower 7820;Workplace;Desktop;1820;68,80%;597,21;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-7820.pdf;15,11%;26,90%;24,7;EU;;;;;;
Dell;Precision Tower 7910;Workplace;Desktop;2518;78,20%;277,08;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-7910.pdf;14,26%;18,70%;22,61;EU;;;;;;
Dell;Precision Tower 7920;Workplace;Desktop;2496;73,80%;875,34;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-precision-7920.pdf;14,02%;21,80%;33,1;EU;;;;;;
Dell;XPS 13 9360;Workplace;Laptop;286;20,00%;29,92;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-xps-9360.pdf;17,48%;76,20%;1,23;CN;13;;;;;
Dell;XPS 13 9365 2-In-1;Workplace;Laptop;287;16,80%;25,1;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-xps-9365.pdf;17,42%;79,80%;1,24;CN;13;;;;;
Dell;XPS 13 9370;Workplace;Laptop;297;12,40%;19,15;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-xps-9370.pdf;17,51%;83,00%;1,27;CN;13;;;;;
Dell;XPS 15 9560;Workplace;Laptop;337;21,30%;37,02;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-xps-9560.pdf;20,47%;74,70%;1,88;CN;15;;;;;
Dell;XPS 15 9570;Workplace;Laptop;324;17,90%;29,95;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-xps-15-9570.pdf;19,44%;77,60%;2,05;CN;15;;;;;
Dell;XPS 13 9360;Workplace;Laptop;286;20,00%;29,92;4;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-xps-9360.pdf;17,48%;76,20%;1,23;CN;13;;;;;
Generic;Standard 20 inches monitor;Workplace;Monitor;289;0,00%;32,6;;;2018;https://github.com/Boavizta/environmental-footprint-data;20,00%;;;;20;;;;;
Generic;Standard 21 inches monitor;Workplace;Monitor;303,45;0,00%;34,23;;;2018;https://github.com/Boavizta/environmental-footprint-data;20,00%;;;;21;;;;;
Generic;Standard 22 inches monitor;Workplace;Monitor;317,9;0,00%;35,86;;;2018;https://github.com/Boavizta/environmental-footprint-data;20,00%;;;;22;;;;;
Generic;Standard 23 inches monitor;Workplace;Monitor;332,35;0,00%;37,49;;;2018;https://github.com/Boavizta/environmental-footprint-data;20,00%;;;;23;;;;;
Generic;Standard 24 inches monitor;Workplace;Monitor;346,8;0,00%;39,12;;;2018;https://github.com/Boavizta/environmental-footprint-data;20,00%;;;;24;;;;;
Generic;Standard 25 inches monitor;Workplace;Monitor;361,25;0,00%;40,75;;;2018;https://github.com/Boavizta/environmental-footprint-data;20,00%;;;;25;;;;;
Generic;Standard 26 inches monitor;Workplace;Monitor;375,7;0,00%;42,38;;;2018;https://github.com/Boavizta/environmental-footprint-data;20,00%;;;;26;;;;;
Generic;Standard 27 inches monitor;Workplace;Monitor;390,15;0,00%;44,01;;;2018;https://github.com/Boavizta/environmental-footprint-data;20,00%;;;;27;;;;;
Generic;Standard 28 inches monitor;Workplace;Monitor;404,6;0,00%;45,64;;;2018;https://github.com/Boavizta/environmental-footprint-data;20,00%;;;;28;;;;;
Generic;Standard 29 inches monitor;Workplace;Monitor;419,05;0,00%;47,27;;;2018;https://github.com/Boavizta/environmental-footprint-data;20,00%;;;;29;;;;;
Generic;Standard 30 inches monitor;Workplace;Monitor;433,5;0,00%;48,9;;;2018;https://github.com/Boavizta/environmental-footprint-data;20,00%;;;;30;;;;;
Generic;Standard 31 inches monitor;Workplace;Monitor;447,95;0,00%;50,53;;;2018;https://github.com/Boavizta/environmental-footprint-data;20,00%;;;;31;;;;;
Generic;Standard 32 inches monitor;Workplace;Monitor;462,4;0,00%;52,16;;;2018;https://github.com/Boavizta/environmental-footprint-data;20,00%;;;;32;;;;;
Generic;Standard 33 inches monitor;Workplace;Monitor;476,85;0,00%;53,79;;;2018;https://github.com/Boavizta/environmental-footprint-data;20,00%;;;;33;;;;;
Generic;Standard 34 inches monitor;Workplace;Monitor;491,3;0,00%;55,42;;;2018;https://github.com/Boavizta/environmental-footprint-data;20,00%;;;;34;;;;;
Dell;AW2518H Monitor;Workplace;Monitor;626;25,70%;50,9655;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-AW2518H-monitor.pdf;16,93%;60,70%;11,06;CN;25;;;;;
Dell;AW2518HF Monitor;Workplace;Monitor;577;19,30%;35,2155;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-AW2518HF-monitor.pdf;18,20%;65,90%;11,06;CN;25;;;;;
Dell;AW3418DW Monitor;Workplace;Monitor;880;41,00%;114,7155;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-AW3418DW-monitor.pdf;14,77%;46,10%;18,791;CN;34;;;;;
Dell;AW3418HW Monitor;Workplace;Monitor;934;32,40%;95,9655;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-AW3418HW-monitor.pdf;15,63%;52,70%;18,361;CN;34;;;;;
Dell;E1916HE Monitor;Workplace;Monitor;401;21,20%;27,003;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-E1916HE-monitor.pdf;20,45%;72,20%;3,775;CN;18;;;;;
Dell;E1916HV Monitor;Workplace;Monitor;406;21,00%;27,003;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-E1916HV-monitor.pdf;20,44%;71,70%;4,0244;CN;19;;;;;
Dell;E2016H Monitor;Workplace;Monitor;423;22,40%;30,1905;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-E2016H-monitor.pdf;20,09%;70,80%;3,91;CN;20;;;;;
Dell;E2016HV Monitor;Workplace;Monitor;426;26,40%;35,8155;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-E2016HV-monitor.pdf;19,25%;67,60%;3,68;CN;20;;;;;
Dell;E2216H Monitor;Workplace;Monitor;441;25,40%;35,5995;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-E2216H-monitor.pdf;19,05%;67,40%;4,574;CN;21;;;;;
Dell;E2216HV Monitor;Workplace;Monitor;440;25,40%;35,5995;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-E2216HV-monitor.pdf;19,55%;68,30%;4,015;CN;21;;;;;
Dell;E2219HN Monitor;Workplace;Monitor;361;25,00%;28,7;6;EU;November 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-e2219hn-monitor.pdf;21,88%;70,10%;2,183;CN;22;;;;;
Dell;E2316H Monitor;Workplace;Monitor;459;27,20%;39,5655;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-E2316H-monitor.pdf;18,30%;65,20%;5,062;CN;23;;;;;
Dell;E2318H Monitor;Workplace;Monitor;464;26,90%;39,5655;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-E2318H-monitor.pdf;18,75%;65,60%;5,025;CN;23;;;;;
Dell;E2318HN Monitor;Workplace;Monitor;464;26,80%;39,5655;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-E2318HN-monitor.pdf;18,32%;65,50%;5,025;CN;23;;;;;
Dell;E2417H Monitor;Workplace;Monitor;496;27,50%;43,3155;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-E2417H-monitor.pdf;18,75%;64,70%;5,77;CN;23;;;;;
Dell;P1917S Monitor;Workplace;Monitor;433;19,20%;26,4405;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-P1917S-monitor.pdf;19,86%;71,40%;5,97;CN;19;;;;;
Dell;P1917SWH Monitor;Workplace;Monitor;441;18,80%;26,4405;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-P1917SWH-monitor.pdf;20,18%;72,00%;5,97;CN;19;;;;;
Dell;P2017H Monitor;Workplace;Monitor;422;19,70%;26,4405;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-P2017H-monitor.pdf;19,67%;71,30%;5,66;CN;19;;;;;
Dell;P2018H Monitor;Workplace;Monitor;428;20,70%;28,3;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-p2018h-monitor.pdf;19,86%;70,30%;5,682;CN;20;;;;;
Dell;P2217 Monitor;Workplace;Monitor;479;23,50%;35,8155;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-P2217-monitor.pdf;18,79%;67,00%;7,03;CN;22;;;;;
Dell;P2217H Monitor;Workplace;Monitor;468;22,80%;33,9405;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-P2217H-monitor.pdf;19,44%;68,70%;5,36;CN;22;;;;;
Dell;P2217WH Monitor;Workplace;Monitor;487;23,20%;35,8115;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-P2217WH-monitor.pdf;18,69%;66,70%;6,957;CN;22;;;;;
Dell;P2219H Monitor;Workplace;Monitor;472;22,60%;33,9;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-p2219h-monitor.pdf;19,70%;68,60%;5,9726;CN;22;;;;;
Dell;P2219HC Monitor;Workplace;Monitor;487;21,90%;33,9;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-p2219hc-monitor.pdf;19,10%;68,90%;6,4726;CN;22;;;;;
Dell;P2317H Monitor;Workplace;Monitor;493;22,90%;35,8155;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-P2317H-monitor.pdf;18,66%;66,90%;7,32;CN;23;;;;;
Dell;P2319H Monitor;Workplace;Monitor;519;19,40%;32,1;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-p2319h-monitor.pdf;20,81%;69,50%;8,766;CN;23;;;;;
Dell;P2415Q Monitor;Workplace;Monitor;606;30,00%;57,8955;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-P2415Q-monitor.pdf;16,50%;59,60%;8,35;CN;23;;;;;
Dell;P2417H Monitor;Workplace;Monitor;468;23,40%;34,7;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-P2417H-monitor.pdf;18,16%;66,60%;6,746;CN;24;;;;;
Dell;P2418D Monitor;Workplace;Monitor;510;24,50%;39,5655;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-P2418D-monitor.pdf;18,24%;65,60%;7,335;CN;23;;;;;
Dell;P2418HT Monitor;Workplace;Monitor;463;24,40%;35,8155;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-P2418HT-monitor.pdf;19,87%;69,80%;2,894;CN;24;;;;;
Dell;P2418HZ Monitor;Workplace;Monitor;504;23,40%;37,6905;6;EU;August 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-P2418HZ-monitor.pdf;18,45%;66,20%;7,407;CN;23;;;;;
Dell;P2418HZM Monitor;Workplace;Monitor;505;23,50%;37,7;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-p2418hzm-monitor.pdf;18,42%;66,00%;7,457;CN;24;;;;;
Dell;P2419H Monitor;Workplace;Monitor;505;22,30%;35,8;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-p2419h-monitor.pdf;20,40%;68,30%;6,7426;CN;24;;;;;
Dell;P2419HC Monitor;Workplace;Monitor;499;22,60%;35,8;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-p2419hc-monitor.pdf;18,24%;67,70%;7,0126;CN;24;;;;;
Dell;P2717H Monitor;Workplace;Monitor;508;27,90%;45,1905;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-P2717H-monitor.pdf;19,09%;65,50%;3,4762;CN;27;;;;;
Dell;P2719H Monitor;Workplace;Monitor;577;20,60%;37,7;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-p2719h-monitor.pdf;19,24%;66,10%;11,68;CN;27;;;;;
Dell;P2719HC Monitor;Workplace;Monitor;623;25,30%;50,8;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-p2719hc-monitor.pdf;18,62%;62,50%;11,68;CN;27;;;;;
Dell;P3418HW Monitor;Workplace;Monitor;729;33,40%;77,2155;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-P3418HW-monitor.pdf;16,46%;55,40%;12,2805;CN;34;;;;;
Dell;S2216H Monitor;Workplace;Monitor;454;21,70%;31,3611;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-S2216H-monitor.pdf;20,93%;70,70%;4,497;CN;21;;;;;
Dell;S2218H Monitor;Workplace;Monitor;491;27,70%;43,3155;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-S2218H-monitor.pdf;19,55%;65,50%;4,449;CN;21;;;;;
Dell;S2218M Monitor;Workplace;Monitor;476;27,40%;41,4405;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-S2218M-monitor.pdf;20,17%;65,60%;4,388;CN;21;;;;;
Dell;S2316H Monitor;Workplace;Monitor;463;23,10%;34,1163;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-S2316H-monitor.pdf;20,30%;69,70%;4,575;CN;23;;;;;
Dell;S2318H Monitor;Workplace;Monitor;488;27,90%;43,3155;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-S2318H-monitor.pdf;19,47%;64,70%;4,839;CN;23;;;;;
Dell;S2318HN Monitor;Workplace;Monitor;478;29,80%;45,1905;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-S2318HN-monitor.pdf;19,46%;65,20%;2,591;CN;23;;;;;
Dell;S2318M Monitor;Workplace;Monitor;428;32,00%;43,3155;6;EU;August 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-S2318M-monitor.pdf;19,39%;59,00%;5,34;CN;23;;;;;
Dell;S2417DG Monitor;Workplace;Monitor;654;30,80%;64,0905;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-S2417DG-monitor.pdf;17,58%;60,60%;8,025;CN;23;;;;;
Dell;S2418H Monitor;Workplace;Monitor;535;29,90%;50,9655;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-S2418H-monitor.pdf;20,19%;65,20%;2,5222;CN;23;;;;;
Dell;S2716DG Monitor;Workplace;Monitor;684;28,70%;62,3687;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-S2716DG-monitor.pdf;17,40%;61,10%;9,765;CN;27;;;;;
Dell;S2718D Monitor;Workplace;Monitor;545;34,00%;54,4655;6;EU;August 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-S2718D-monitor.pdf;21,65%;53,00%;10,1;CN;27;;;;;
Dell;S2718H Monitor;Workplace;Monitor;549;26,90%;47,0655;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-S2718H-monitor.pdf;18,21%;62,10%;7,7;CN;27;;;;;
Dell;SE2216H Monitor;Workplace;Monitor;449;24,00%;34,28565;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-SE2216H-monitor.pdf;18,93%;67,70%;5,281;CN;21;;;;;
Dell;SE2416H Monitor;Workplace;Monitor;475;21,20%;32,0899;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-SE2416H-monitor.pdf;20,21%;70,00%;6,2;CN;23;;;;;
Dell;SE2417HG Monitor;Workplace;Monitor;386;26,00%;31,8843;6;EU;August 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-SE2417HG-monitor.pdf;18,91%;66,00%;4,07;CN;24;;;;;
Dell;SE2717H Monitor;Workplace;Monitor;533;23,40%;39,5655;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-SE2717H-monitor.pdf;18,76%;65,50%;8,307;CN;27;;;;;
Dell;U2412M Monitor;Workplace;Monitor;522;27,60%;45,855;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-U2412M-monitor.pdf;17,24%;63,30%;7,284;CN;24;;;;;
Dell;U2412MWH Monitor;Workplace;Monitor;533;28,90%;57,8175;6;EU;December 2018;https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-U2412MWH-monitor.pdf;16,89%;61,40%;7,6917;CN;24;;;;;
